filepath,class_key,class_id,split,source,group_id
train/rice_brown_spot/106885.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:577
train/rice_brown_spot/106890.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:578
train/rice_brown_spot/106894.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:580
train/rice_brown_spot/106910.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:581
train/rice_brown_spot/106948.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:446
train/rice_brown_spot/106952.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:47
train/rice_brown_spot/106957.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:582
train/rice_brown_spot/106962.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:583
train/rice_brown_spot/107005.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:556
train/rice_brown_spot/107017.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:584
train/rice_brown_spot/107022.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:585
train/rice_brown_spot/107033.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:586
train/rice_brown_spot/107040.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:587
train/rice_brown_spot/107072.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:588
train/rice_brown_spot/107088.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:450
train/rice_brown_spot/107093.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:590
train/rice_brown_spot/107126.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:591
train/rice_brown_spot/107133.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:592
train/rice_brown_spot/107135.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:593
train/rice_brown_spot/107137.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:594
train/rice_brown_spot/107140.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:595
train/rice_brown_spot/107142.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:269
train/rice_brown_spot/107189.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:596
train/rice_brown_spot/107220.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:599
train/rice_brown_spot/107247.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:603
train/rice_brown_spot/107264.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:449
train/rice_brown_spot/107288.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:606
train/rice_brown_spot/107321.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:609
train/rice_brown_spot/107359.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:514
train/rice_brown_spot/107361.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:591
train/rice_brown_spot/107362.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:257
train/rice_brown_spot/107393.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:610
train/rice_brown_spot/107396.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:277
train/rice_brown_spot/107413.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:220
train/rice_brown_spot/107433.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:75
train/rice_brown_spot/107446.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:203
train/rice_brown_spot/107453.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:350
train/rice_brown_spot/107464.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:614
train/rice_brown_spot/107469.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:615
train/rice_brown_spot/107492.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:610
train/rice_brown_spot/107511.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:617
train/rice_brown_spot/107520.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:618
train/rice_brown_spot/107531.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:260
train/rice_brown_spot/107535.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:619
train/rice_brown_spot/107539.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:537
train/rice_brown_spot/107558.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:620
train/rice_brown_spot/107584.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:51
train/rice_brown_spot/107589.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:621
train/rice_brown_spot/107591.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:269
train/rice_brown_spot/107616.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:623
train/rice_brown_spot/107624.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:624
train/rice_brown_spot/107654.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:626
train/rice_brown_spot/107688.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:28
train/rice_brown_spot/107690.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:630
train/rice_brown_spot/107699.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:631
train/rice_brown_spot/107709.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:633
train/rice_brown_spot/107720.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:634
train/rice_brown_spot/107740.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:637
train/rice_brown_spot/107762.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:638
train/rice_brown_spot/107795.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:640
train/rice_brown_spot/107821.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:644
train/rice_brown_spot/107848.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:645
train/rice_brown_spot/107870.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:39
train/rice_brown_spot/107871.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:203
train/rice_brown_spot/107874.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:647
train/rice_brown_spot/107893.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:290
train/rice_brown_spot/107923.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:649
train/rice_brown_spot/107932.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:650
train/rice_brown_spot/107941.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:651
train/rice_brown_spot/107948.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:652
train/rice_brown_spot/107972.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:653
train/rice_brown_spot/107995.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:655
train/rice_brown_spot/108077.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:75
train/rice_brown_spot/108087.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:88
train/rice_brown_spot/108107.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:659
train/rice_brown_spot/108116.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:459
train/rice_brown_spot/108120.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:661
train/rice_brown_spot/108131.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:662
train/rice_brown_spot/108132.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:663
train/rice_brown_spot/108156.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:666
train/rice_brown_spot/108168.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:667
train/rice_brown_spot/108186.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:668
train/rice_brown_spot/108214.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:57
train/rice_brown_spot/108235.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:671
train/rice_brown_spot/108258.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:675
train/rice_brown_spot/108274.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:676
train/rice_brown_spot/108277.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:677
train/rice_brown_spot/108295.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:681
train/rice_brown_spot/108301.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:682
train/rice_brown_spot/108311.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:683
train/rice_brown_spot/108318.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:257
train/rice_brown_spot/108346.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:568
train/rice_brown_spot/108365.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:687
train/rice_brown_spot/108386.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:688
train/rice_brown_spot/108409.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:689
train/rice_brown_spot/108464.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:691
train/rice_brown_spot/108546.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:694
train/rice_brown_spot/108557.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:695
train/rice_brown_spot/108573.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:698
train/rice_brown_spot/108587.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:700
train/rice_brown_spot/108596.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:701
train/rice_brown_spot/108604.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:295
train/rice_brown_spot/108647.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:703
train/rice_brown_spot/108661.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:705
train/rice_brown_spot/108664.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:687
train/rice_brown_spot/108687.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:706
train/rice_brown_spot/108691.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:707
train/rice_brown_spot/108713.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:708
train/rice_brown_spot/108721.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:91
train/rice_brown_spot/108739.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:709
train/rice_brown_spot/108745.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:51
train/rice_brown_spot/108807.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:428
train/rice_brown_spot/108808.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:582
train/rice_brown_spot/108816.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:712
train/rice_brown_spot/108820.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:713
train/rice_brown_spot/108823.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:362
train/rice_brown_spot/108838.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:714
train/rice_brown_spot/108843.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:715
train/rice_brown_spot/108845.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:716
train/rice_brown_spot/108865.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:718
train/rice_brown_spot/108871.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:719
train/rice_brown_spot/108879.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:720
train/rice_brown_spot/108897.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:721
train/rice_brown_spot/108921.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:722
train/rice_brown_spot/108978.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:490
train/rice_brown_spot/108980.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:725
train/rice_brown_spot/108985.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:726
train/rice_brown_spot/108994.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:727
train/rice_brown_spot/108998.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:377
train/rice_brown_spot/109001.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:728
train/rice_brown_spot/109013.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:75
train/rice_brown_spot/109028.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:731
train/rice_brown_spot/109036.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:732
train/rice_brown_spot/109095.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:734
train/rice_brown_spot/109112.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:735
train/rice_brown_spot/109113.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:736
train/rice_brown_spot/109123.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:467
train/rice_brown_spot/109194.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:114
train/rice_brown_spot/109202.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:740
train/rice_brown_spot/109204.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:741
train/rice_brown_spot/109208.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:742
train/rice_brown_spot/109224.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:744
train/rice_brown_spot/109235.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:745
train/rice_brown_spot/109247.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:740
train/rice_brown_spot/109254.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:746
train/rice_brown_spot/109258.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:747
train/rice_brown_spot/109259.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:748
train/rice_brown_spot/109273.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:121
train/rice_brown_spot/109284.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:750
train/rice_brown_spot/109323.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:477
train/rice_brown_spot/109337.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:396
train/rice_brown_spot/109368.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:753
train/rice_brown_spot/109380.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:617
train/rice_brown_spot/109405.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:760
train/rice_brown_spot/109412.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:714
train/rice_brown_spot/109419.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:761
train/rice_brown_spot/109420.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:762
train/rice_brown_spot/109435.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:763
train/rice_brown_spot/109448.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:445
train/rice_brown_spot/109469.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:765
train/rice_brown_spot/109492.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:768
train/rice_brown_spot/109494.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:575
train/rice_brown_spot/109539.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:771
train/rice_brown_spot/109552.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:772
train/rice_brown_spot/109567.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:774
train/rice_brown_spot/109569.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:13
train/rice_brown_spot/109596.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:141
train/rice_brown_spot/109627.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:65
train/rice_brown_spot/109648.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:726
train/rice_brown_spot/109694.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:227
train/rice_brown_spot/109696.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:783
train/rice_brown_spot/109726.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:785
train/rice_brown_spot/109734.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:25
train/rice_brown_spot/109746.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:787
train/rice_brown_spot/109763.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:71
train/rice_brown_spot/109765.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:789
train/rice_brown_spot/109810.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:791
train/rice_brown_spot/109816.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:792
train/rice_brown_spot/109817.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:793
train/rice_brown_spot/109845.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:269
train/rice_brown_spot/109846.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:797
train/rice_brown_spot/109859.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:798
train/rice_brown_spot/109863.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:799
train/rice_brown_spot/109875.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:800
train/rice_brown_spot/109907.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:801
train/rice_brown_spot/109941.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:802
train/rice_brown_spot/109949.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:804
train/rice_brown_spot/109964.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:805
train/rice_brown_spot/109970.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:806
train/rice_brown_spot/109980.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:807
train/rice_brown_spot/110004.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:809
train/rice_brown_spot/110020.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:810
train/rice_brown_spot/110034.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:801
train/rice_brown_spot/110038.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:812
train/rice_brown_spot/110044.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:813
train/rice_brown_spot/110047.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:814
train/rice_brown_spot/110068.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:518
train/rice_brown_spot/110088.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:816
train/rice_brown_spot/110091.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:817
train/rice_brown_spot/110094.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:547
train/rice_brown_spot/110128.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:819
train/rice_brown_spot/110141.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:618
train/rice_brown_spot/110147.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:412
train/rice_brown_spot/110157.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:250
train/rice_brown_spot/110160.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:821
train/rice_brown_spot/110177.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:823
train/rice_brown_spot/110202.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:824
train/rice_brown_spot/110211.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:826
train/rice_brown_spot/110216.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:659
train/rice_brown_spot/110229.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:827
train/rice_brown_spot/110240.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:828
train/rice_brown_spot/110252.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:829
train/rice_brown_spot/110257.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:8
train/rice_brown_spot/110309.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:832
train/rice_brown_spot/110371.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:835
train/rice_brown_spot/110388.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:379
train/rice_brown_spot/110391.jpg,rice_brown_spot,7,train,paddy_doctor,rice_brown_spot:836
train/rice_healthy/100002.jpg,rice_healthy,8,train,paddy_doctor,rice_healthy:0
train/rice_healthy/100007.jpg,rice_healthy,8,train,paddy_doctor,rice_healthy:1
train/rice_healthy/100018.jpg,rice_healthy,8,train,paddy_doctor,rice_healthy:2
train/rice_healthy/100025.jpg,rice_healthy,8,train,paddy_doctor,rice_healthy:3
train/rice_healthy/100044.jpg,rice_healthy,8,train,paddy_doctor,rice_healthy:4
